id,they_follow
477444174,2869531
477444174,86328927
477444174,3793960033
477444174,220313214
477444174,26888139
477444174,211047549
477444174,18972285
477444174,28068029
477444174,115884789
477444174,46245868
477444174,538714687
477444174,793626794045739008
477444174,2724597409
477444174,379952197
477444174,76868633
477444174,234947344
477444174,405033226
477444174,2154127088
477444174,41213335
477444174,3701125272
477444174,1358558832
477444174,19513912
477444174,721817046749581312
477444174,977293194
477444174,24228154
477444174,342250615
477444174,59773247
477444174,3104278151
477444174,1891806212
477444174,2361688386
477444174,4070632103
477444174,33651124
477444174,27793335
477444174,37732219
477444174,2364779197
477444174,288726496
477444174,85906238
477444174,216793572
477444174,20444825
477444174,26616462
477444174,321933
477444174,31936449
477444174,13074042
477444174,2165843324
477444174,3827302049
477444174,752622469144510464
477444174,762957884963557376
477444174,720839812962320384
477444174,348636378
477444174,823777774649413632
477444174,824118138409062400
477444174,824123782520537088
477444174,824137712286441472
477444174,824139632354988032
477444174,824758521581404160
477444174,824720106991349760
477444174,826822492794798080
477444174,824190260338954240
477444174,824708393030017024
477444174,2167059661
477444174,176883031
477444174,180573097
477444174,33789494
477444174,708652443249283072
477444174,2658108792
477444174,943310406
477444174,9308212
477444174,618201967
477444174,2825935004
477444174,63237894
477444174,2613859267
477444174,483850801
477444174,95889358
477444174,295344317
477444174,144592995
477444174,235261861
477444174,39010299
477444174,69133574
477444174,3068594637
477444174,2851146208
477444174,131471088
477444174,6705042
477444174,1959669978
477444174,26727655
477444174,1201051748
477444174,32336774
477444174,1953713154
477444174,80057254
477444174,21186391
477444174,262240728
477444174,1571090821
477444174,742065199
477444174,31026299
477444174,73407846
477444174,87036741
477444174,549971817
477444174,16231602
477444174,136097647
477444174,276739520
477444174,19368361
477444174,270800024
477444174,162673915
477444174,241824734
477444174,461779248
477444174,172106755
477444174,116607269
477444174,15330848
