id,they_follow
2330710330,1679260675
2330710330,18238982
2330710330,794458165987438592
2330710330,1241814552
2330710330,9297212
2330710330,528776968
2330710330,815555071517872128
2330710330,742379544309567488
2330710330,844327366239379456
2330710330,2603972119
2330710330,725244494
2330710330,909252506
2330710330,821710004126367744
2330710330,48894475
2330710330,809427007587155968
2330710330,381642287
2330710330,316533824
2330710330,205276657
2330710330,835148691593887744
2330710330,869951811028996096
2330710330,25152123
2330710330,105413547
2330710330,365145609
2330710330,862784743
2330710330,21752435
2330710330,13967522
2330710330,4910555703
2330710330,2239784130
2330710330,54935930
2330710330,791593759062499328
2330710330,907911984020115456
2330710330,784888486813892608
2330710330,791287437880360960
2330710330,127889430
2330710330,48966898
2330710330,796411149218676736
2330710330,2491180778
2330710330,24966555
2330710330,195274411
2330710330,74183
2330710330,2762530572
2330710330,2847021644
2330710330,199784530
2330710330,3068690196
2330710330,334461893
2330710330,3504845062
2330710330,536120282
2330710330,2451768968
2330710330,491631309
2330710330,827561155
2330710330,226088003
2330710330,954689196
2330710330,887313507678638080
2330710330,523216510
2330710330,760968765811064832
2330710330,1099722132
2330710330,19995629
2330710330,812296315740811264
2330710330,21856965
2330710330,203489027
2330710330,18914917
2330710330,180906664
2330710330,3258035171
2330710330,219654186
2330710330,548103473
2330710330,1519964137
2330710330,796509899211624448
2330710330,19091532
2330710330,598619841
2330710330,2247688579
2330710330,96573481
2330710330,2911354396
2330710330,408645865
2330710330,634191743
2330710330,741218629526650880
2330710330,500246879
2330710330,40933601
2330710330,1412888750
2330710330,208885298
2330710330,259798631
2330710330,2931914597
2330710330,4795262245
2330710330,35136889
2330710330,4848301
2330710330,38744377
2330710330,826139157047148544
2330710330,821730835
2330710330,4893710953
2330710330,776402106
2330710330,14839109
2330710330,539626735
2330710330,309401013
2330710330,761167535790297088
2330710330,136925727
2330710330,862060568
2330710330,3325030494
2330710330,736216890662658048
2330710330,3030922321
2330710330,3697716563
2330710330,710329346234318848
2330710330,1500013435
2330710330,2890160945
2330710330,13003
