twit_id,they_follow
884598456215646208,535209125
884598456215646208,244504407
884598456215646208,315032343
884598456215646208,2883491409
884598456215646208,854676040521838592
884598456215646208,33148054
884598456215646208,812816965144289280
884598456215646208,22042824
884598456215646208,455565250
884598456215646208,19923144
884598456215646208,485109912
884598456215646208,17910383
884598456215646208,620034505
884598456215646208,718175074537177088
884598456215646208,2828286379
884598456215646208,14065217
884598456215646208,135138822
884598456215646208,3044686542
884598456215646208,817270221236879360
884598456215646208,893330990285959168
884598456215646208,167387716
884598456215646208,4894867797
884598456215646208,2882751485
884598456215646208,29944465
884598456215646208,1339835893
884598456215646208,31443503
884598456215646208,1392826357
884598456215646208,847238528
884598456215646208,821567125785612288
884598456215646208,103693215
884598456215646208,874844585582895104
884598456215646208,29729055
884598456215646208,27657422
884598456215646208,884193900
884598456215646208,8779352
884598456215646208,574857684
884598456215646208,839804970614538240
884598456215646208,2577700700
884598456215646208,65375759
884598456215646208,2288653218
884598456215646208,4717804219
884598456215646208,107146095
884598456215646208,772203134269652992
884598456215646208,403764053
884598456215646208,717312300529618944
884598456215646208,531173313
884598456215646208,21484057
884598456215646208,2367736915
884598456215646208,43878033
884598456215646208,25027806
884598456215646208,96829836
884598456215646208,12516722
884598456215646208,17995040
884598456215646208,1335391
884598456215646208,13558762
884598456215646208,2395148376
884598456215646208,1068157430
884598456215646208,943870329088221184
884598456215646208,2696425821
884598456215646208,823518894182846464
884598456215646208,145936590
884598456215646208,253246806
884598456215646208,18222961
884598456215646208,527791511
884598456215646208,338395294
884598456215646208,488480041
884598456215646208,924338120719523840
884598456215646208,100309769
884598456215646208,21870226
884598456215646208,1050869006
884598456215646208,32513057
884598456215646208,1656244670
884598456215646208,2875682379
884598456215646208,191897226
884598456215646208,101608829
884598456215646208,359650922
884598456215646208,37676274
884598456215646208,851630053
884598456215646208,34255829
884598456215646208,137712607
884598456215646208,103626328
884598456215646208,1652270612
884598456215646208,2609944778
884598456215646208,14293310
884598456215646208,15513604
884598456215646208,4898091
884598456215646208,1367531
884598456215646208,18949452
884598456215646208,14173315
884598456215646208,20402945
884598456215646208,15012486
884598456215646208,25053299
884598456215646208,28785486
884598456215646208,91478624
884598456215646208,51241574
884598456215646208,34713362
884598456215646208,3108351
884598456215646208,5988062
884598456215646208,87818409
884598456215646208,16973333
884598456215646208,1652541
884598456215646208,16343974
884598456215646208,5402612
884598456215646208,742143
884598456215646208,786764
884598456215646208,19717082
884598456215646208,2987156301
884598456215646208,4418429837
884598456215646208,1259161105
884598456215646208,282778510
884598456215646208,14272574
884598456215646208,1548485844
884598456215646208,2370627199
884598456215646208,741803
884598456215646208,3266526451
884598456215646208,219078550
884598456215646208,29916355
884598456215646208,525161709
884598456215646208,1880027798
884598456215646208,837717938798985216
884598456215646208,15399771
884598456215646208,621111679
884598456215646208,2586040044
884598456215646208,765892965336289280
884598456215646208,17430479
884598456215646208,589535421
884598456215646208,473179284
884598456215646208,16557883
884598456215646208,791719318320979968
884598456215646208,2832470440
884598456215646208,1099796820
884598456215646208,17239364
884598456215646208,177729631
884598456215646208,804279377672355840
884598456215646208,22624441
