twit_id,they_follow
321316625,395629947
321316625,272762210
321316625,1273595630
321316625,245217842
321316625,27187343
321316625,2724597409
321316625,266697434
321316625,16245840
321316625,1426746188
321316625,14430086
321316625,799047255378391040
321316625,36106134
321316625,137512415
321316625,13674702
321316625,15308973
321316625,21492014
321316625,276688330
321316625,287264177
321316625,53347199
321316625,19663706
321316625,50987947
321316625,2999158160
321316625,21348880
321316625,20412074
321316625,17175139
321316625,3333055535
321316625,299877078
321316625,816869611480186880
321316625,48100887
321316625,174110843
321316625,2299786855
321316625,4828089614
321316625,2863689303
321316625,165944767
321316625,340613443
321316625,466284364
321316625,60636738
321316625,804015436979277824
321316625,3488471
321316625,809420163711909888
321316625,155784594
321316625,2922928743
321316625,2446941812
321316625,352673744
321316625,2334193741
321316625,2727852383
321316625,6427882
321316625,37552103
321316625,918121122079625216
321316625,28468351
321316625,36451558
321316625,6974622
321316625,208643146
321316625,20609518
321316625,15464697
321316625,153009922
321316625,454313925
321316625,20998647
321316625,52089472
321316625,2330721445
321316625,28472888
321316625,2328421
321316625,42144884
321316625,4517565515
321316625,294225689
321316625,19355561
321316625,2438766650
321316625,35787166
321316625,235971053
321316625,2574448909
321316625,11744152
321316625,93069110
321316625,345427908
321316625,325385270
321316625,867242856116875264
321316625,740464126342901760
321316625,66760990
321316625,16714443
321316625,875029068223315968
321316625,16428091
321316625,332965020
321316625,1924414555
321316625,265635857
321316625,821361062272520192
321316625,21001599
321316625,21212087
321316625,26589987
321316625,15126599
321316625,2593512090
321316625,29442313
321316625,30354991
321316625,871466086293794816
321316625,185660584
321316625,14652182
321316625,267856525
321316625,2940964728
321316625,3288561903
321316625,863027975247343616
321316625,3433516535
321316625,865263108310388736
321316625,502135911
321316625,14606079
321316625,835892876534026240
321316625,1383272101
321316625,3234020378
321316625,22572144
321316625,2515135916
321316625,331913125
321316625,54237672
321316625,30699754
321316625,821782476515409920
321316625,3187144393
321316625,832713845323948032
321316625,212326989
321316625,56436152
321316625,113540522
321316625,2725257919
321316625,31927467
321316625,97040343
321316625,1547378714
321316625,824797212425191424
321316625,752244745640906752
321316625,3010719595
321316625,32780218
321316625,36686040
321316625,208719753
321316625,19107878
321316625,31458109
321316625,14594844
321316625,890267965
321316625,482389086
321316625,580318221
321316625,49986034
321316625,23999515
321316625,2293315159
321316625,226222147
321316625,753342391910739968
321316625,4355747416
321316625,8548612
321316625,151444950
321316625,875580120
321316625,385474912
321316625,337910035
321316625,2851146208
321316625,3351698086
321316625,915726438
321316625,826472694426255360
321316625,24190981
321316625,301264157
321316625,826309249315725312
321316625,23348842
321316625,18347570
321316625,74087670
321316625,744046387365560320
321316625,81482674
321316625,2313950822
321316625,147750051
321316625,331816614
321316625,241201438
321316625,15634728
321316625,25382962
321316625,150078976
321316625,3224635575
321316625,171968009
321316625,213689248
321316625,72198806
321316625,798399508602306560
321316625,824473943931293696
321316625,71048726
321316625,14260960
321316625,38271276
321316625,3240143771
321316625,405056781
321316625,1335547158
321316625,791077327
321316625,36252186
321316625,2710796718
321316625,4196983835
321316625,1536791610
321316625,22129280
321316625,131497030
321316625,225660548
321316625,812025416919748608
321316625,18509818
321316625,51241574
321316625,216776631
321316625,409486555
321316625,396127601
321316625,16170860
321316625,970207298
321316625,820452522494226432
321316625,61734492
321316625,80617430
321316625,820585
321316625,14717197
321316625,29450962
321316625,107998331
321316625,798948302242848768
321316625,2458115778
321316625,22771961
321316625,2713172484
321316625,16326882
321316625,753652655294119936
321316625,755113
321316625,14982804
321316625,30602016
321316625,29417304
321316625,2467791
321316625,1051396218
321316625,3289912124
321316625,19568591
321316625,14329764
321316625,49698134
321316625,267915933
321316625,1176994477
321316625,30488144
321316625,19086859
321316625,778053047373090816
321316625,65122792
321316625,14780915
321316625,1868925908
321316625,1025809585
321316625,2572306569
321316625,2342533784
321316625,736913491639046144
321316625,2283620132
321316625,15351267
321316625,27763028
321316625,746448607
321316625,792374689360441344
321316625,780707863
321316625,3994919662
321316625,803751184112779264
321316625,62933454
321316625,482684544
321316625,2854590716
321316625,14293310
321316625,83998973
321316625,62513246
321316625,11621822
321316625,267111791
321316625,3759672201
321316625,79923701
321316625,11640472
321316625,3166271348
321316625,711561973138259968
321316625,235333481
321316625,147611842
321316625,139186916
321316625,24189931
321316625,35586563
321316625,21220931
321316625,4862668012
321316625,3233815033
321316625,160720376
321316625,8865742
321316625,1726074810
321316625,244655353
321316625,18686907
321316625,224221596
321316625,19608297
321316625,65698096
321316625,13393052
321316625,3376411779
321316625,19715037
321316625,30313925
321316625,5741722
321316625,32496040
321316625,15163166
321316625,27442822
321316625,14529929
321316625,47216804
321316625,18626578
321316625,146298160
321316625,2845487259
321316625,1345345074
321316625,14684364
321316625,2168975997
321316625,148857812
321316625,576734892
321316625,197901148
321316625,47848003
321316625,4878236248
321316625,19585645
321316625,952368871
321316625,35315865
321316625,1304015684
321316625,707987761
321316625,13657922
321316625,485083111
321316625,301750247
321316625,271725689
321316625,15201979
321316625,34671743
321316625,39408327
321316625,15854730
321316625,21244475
321316625,12800862
321316625,61285110
321316625,21104257
321316625,187838951
321316625,19859074
321316625,1064192366
321316625,35586571
321316625,163483088
321316625,48179352
321316625,45112524
321316625,15483390
321316625,31448660
321316625,37999041
321316625,104673756
321316625,48120914
321316625,4760694445
321316625,1526458003
321316625,20474813
321316625,16442379
321316625,21574303
321316625,15638615
321316625,22534863
321316625,34127592
321316625,14275562
321316625,363450850
321316625,296814488
321316625,14190948
321316625,20926233
321316625,28838219
321316625,3290364847
321316625,3981908729
321316625,4922952857
321316625,18494510
