id,they_follow
3626095697,134760249
3626095697,75498346
3626095697,576174867
3626095697,535070501
3626095697,283137578
3626095697,43312025
3626095697,826166204901363712
3626095697,245315047
3626095697,385949265
3626095697,15229866
3626095697,18876747
3626095697,31175208
3626095697,90785108
3626095697,25453502
3626095697,290886318
3626095697,20434928
3626095697,220137029
3626095697,367198088
3626095697,817439281849323520
3626095697,67580849
3626095697,334647604
3626095697,622366741
3626095697,16893706
3626095697,37758938
3626095697,201931191
3626095697,34366418
3626095697,119339044
3626095697,191985066
3626095697,16360722
3626095697,990961560
3626095697,18076447
3626095697,75195695
3626095697,247951794
3626095697,769459912996978688
3626095697,4926541
3626095697,2560558680
3626095697,2711212681
3626095697,175916859
3626095697,260486152
3626095697,2830447050
3626095697,21491420
3626095697,4872682725
3626095697,7661142
3626095697,1374411
3626095697,25400290
3626095697,11471572
3626095697,700748176492367872
3626095697,60962390
3626095697,21084672
3626095697,29089844
3626095697,14296102
3626095697,112074827
3626095697,146616565
3626095697,102766863
3626095697,190179655
3626095697,3113714462
3626095697,2198828502
3626095697,802954075
3626095697,499324622
3626095697,5469512
3626095697,727073468
3626095697,24820516
3626095697,24265154
3626095697,569948889
3626095697,19478356
3626095697,15491563
3626095697,14326381
3626095697,1048651
3626095697,15222332
3626095697,340129566
3626095697,11338962
3626095697,251183837
3626095697,322920168
3626095697,229946505
3626095697,838820189823205376
3626095697,1395388530
3626095697,795701305691910144
3626095697,215035672
3626095697,70146917
3626095697,25081864
3626095697,16508414
3626095697,2903474526
3626095697,120824926
3626095697,14910629
3626095697,14552982
3626095697,18865789
3626095697,17984204
3626095697,248928367
3626095697,23079805
3626095697,414709727
3626095697,106813106
3626095697,20092523
3626095697,316224672
3626095697,811948965730156544
3626095697,20222744
3626095697,18181667
3626095697,18642171
3626095697,466880049
3626095697,28801142
3626095697,157531976
3626095697,173189882
3626095697,423154697
3626095697,248955770
3626095697,30589061
3626095697,57628909
3626095697,51959225
3626095697,546130030
3626095697,1523825102
3626095697,311800496
3626095697,3180847945
3626095697,830244486399668224
3626095697,871707851290546176
3626095697,502118705
3626095697,1353869916
3626095697,19622305
3626095697,824635758665408512
3626095697,881940934799179776
3626095697,43996568
3626095697,107304094
3626095697,25688963
3626095697,26831481
3626095697,193137133
3626095697,2986846805
3626095697,15382897
3626095697,213634650
3626095697,917915923
3626095697,1240268874
3626095697,4261891181
3626095697,385375982
3626095697,21565795
3626095697,3313835944
3626095697,80577504
3626095697,2869762685
3626095697,1656361932
3626095697,55084467
3626095697,25327693
3626095697,1265305506
3626095697,155581583
3626095697,875031422624559104
3626095697,24074132
3626095697,2732979319
3626095697,9759272
3626095697,492342916
3626095697,2396520638
3626095697,326881710
3626095697,25129634
3626095697,341138297
3626095697,1852936638
3626095697,3403505385
3626095697,14868280
3626095697,24210401
3626095697,23612500
3626095697,23787603
3626095697,1720651099
3626095697,16043558
3626095697,187274728
3626095697,28774685
3626095697,1980381
3626095697,30257040
3626095697,188769649
3626095697,208953077
3626095697,192930369
3626095697,2453452220
3626095697,93679951
3626095697,2655205903
3626095697,2938470999
3626095697,14435962
3626095697,204601037
3626095697,16027821
3626095697,12023302
3626095697,28726042
3626095697,233549259
3626095697,14448079
3626095697,313960655
3626095697,131121832
3626095697,43395121
3626095697,16119189
3626095697,233271330
3626095697,88450167
3626095697,15118794
3626095697,19628262
3626095697,28837092
3626095697,15415967
3626095697,18274822
3626095697,486035049
3626095697,724215665758887936
3626095697,18380089
3626095697,2393962526
3626095697,252383820
3626095697,382605604
3626095697,18132239
3626095697,1482760716
3626095697,2214601993
3626095697,416937657
3626095697,95409471
3626095697,9721422
3626095697,2771557304
3626095697,228914150
3626095697,586873252
3626095697,33389137
3626095697,26344065
3626095697,42250390
3626095697,287234429
3626095697,109589477
3626095697,1653597936
3626095697,1044228757
3626095697,786901719464742912
3626095697,1570253941
3626095697,152058900
3626095697,22523955
3626095697,24209471
3626095697,21892065
3626095697,794124
3626095697,54063
3626095697,1200241
3626095697,1661521
3626095697,350653
3626095697,94360076
3626095697,3570491
3626095697,25496079
3626095697,27106703
3626095697,15196090
3626095697,3689463561
3626095697,37724057
3626095697,3538024516
3626095697,24766241
3626095697,33977097
3626095697,233622424
3626095697,55663325
3626095697,1861714274
3626095697,223370841
3626095697,171514729
3626095697,2938056274
3626095697,18819561
3626095697,14533559
3626095697,2373925644
3626095697,907171974
3626095697,546978420
3626095697,2694335131
3626095697,788777086769098752
3626095697,797200217150025728
3626095697,14974803
3626095697,191100463
3626095697,296481934
3626095697,246534731
3626095697,29223131
3626095697,705418034
3626095697,336123303
3626095697,353683890
3626095697,18830429
3626095697,8487932
3626095697,45989350
3626095697,9056972
3626095697,19990980
3626095697,14527544
3626095697,128009700
3626095697,725006958663598080
3626095697,786932367986425856
3626095697,716464879868116992
3626095697,1945341908
3626095697,558973249
3626095697,17496541
3626095697,837415496836349952
3626095697,2561642598
3626095697,35504562
3626095697,1912429068
3626095697,29761632
3626095697,111579405
3626095697,16251002
3626095697,355736404
3626095697,15152509
3626095697,21310115
3626095697,38093330
3626095697,8062742
3626095697,26294531
3626095697,588139682
3626095697,1401074708
3626095697,21370843
3626095697,609252278
3626095697,38827753
3626095697,117102290
3626095697,44452078
3626095697,208784317
3626095697,3286628262
3626095697,205383346
3626095697,76924257
3626095697,285714928
3626095697,289138966
3626095697,337823724
3626095697,746894657418727424
3626095697,18340750
3626095697,6496432
3626095697,144600258
3626095697,335260391
3626095697,1283063438
3626095697,37771514
3626095697,20492710
3626095697,297090936
3626095697,15017155
3626095697,17523619
3626095697,478067082
3626095697,41010484
3626095697,15238597
3626095697,5359542
3626095697,5140911
3626095697,19743077
3626095697,7442732
3626095697,164526964
3626095697,239110154
3626095697,2813718253
3626095697,1596611012
3626095697,278139415
3626095697,284573470
3626095697,495789385
3626095697,14766184
3626095697,38911775
3626095697,126231409
3626095697,23550149
3626095697,206811711
3626095697,15466762
3626095697,185349749
3626095697,14090740
3626095697,22827156
3626095697,1436001
3626095697,101646351
3626095697,204066839
3626095697,250734775
3626095697,96448498
3626095697,367199600
3626095697,56628763
3626095697,18952855
3626095697,2613247580
3626095697,30079124
3626095697,3605295259
3626095697,225846009
3626095697,1959135602
3626095697,17880699
3626095697,2339592615
3626095697,116538336
3626095697,18104918
3626095697,96841088
3626095697,263722355
3626095697,447203010
3626095697,2350975364
3626095697,719556959385567232
3626095697,838168867
3626095697,3071156465
3626095697,36556587
3626095697,16993181
3626095697,25091677
3626095697,6895002
3626095697,4117648077
3626095697,438862536
3626095697,101616152
3626095697,40830455
3626095697,2471873078
3626095697,351351033
3626095697,1684372837
3626095697,150728253
3626095697,42789189
3626095697,235108483
3626095697,2437947289
3626095697,3941990179
3626095697,340762187
3626095697,700592709287809024
3626095697,14841329
3626095697,185317394
3626095697,8389062
3626095697,169803766
3626095697,306268265
3626095697,15145254
3626095697,7109592
3626095697,3066129718
3626095697,377349848
3626095697,9237662
