twit_id,they_follow
2480495688,3565754961
2480495688,531173313
2480495688,427295058
2480495688,705858632
2480495688,2724597409
2480495688,890981524518170624
2480495688,139627907
2480495688,955605884960493568
2480495688,593246604
2480495688,2379228428
2480495688,849012104401219584
2480495688,840234328986681344
2480495688,4863609262
2480495688,32496040
2480495688,789119554190540800
2480495688,117090495
2480495688,750892662224453632
2480495688,884839252382461952
2480495688,1240414022
2480495688,271098761
2480495688,20331615
2480495688,2687723826
2480495688,895026127676342272
2480495688,820031736914513920
2480495688,2790116012
2480495688,955428080
2480495688,32513057
2480495688,4145713119
2480495688,2906190598
2480495688,14998327
2480495688,159846289
2480495688,318445774
2480495688,824669300699070464
2480495688,938822467249831936
2480495688,822173125639110656
2480495688,9.38447810026e+17
2480495688,923895029613162496
2480495688,1157911717
2480495688,2254315163
2480495688,25710082
2480495688,793362332911009792
2480495688,3160422564
2480495688,28821969
2480495688,1112797790
2480495688,929324793991712768
2480495688,892457957459464192
2480495688,3076869358
2480495688,2909296352
2480495688,2967454535
2480495688,1020088099
2480495688,2650537656
2480495688,880766885544902656
2480495688,920238642240671744
2480495688,379923901
2480495688,2738795349
2480495688,143430352
2480495688,3320701185
2480495688,799168201091387392
2480495688,51063950
2480495688,870078805381132288
2480495688,60854393
2480495688,3813580887
2480495688,2274311840
2480495688,280624416
2480495688,221895941
2480495688,902080947658530816
2480495688,2425848920
2480495688,904444806126071808
2480495688,832587223782469632
2480495688,750678167589908480
2480495688,1409778128
2480495688,3940468289
2480495688,84618490
2480495688,712578432656359424
2480495688,63897743
2480495688,821764226754678784
2480495688,3183146674
2480495688,2429747641
2480495688,2752467509
2480495688,1173927848
2480495688,2768673151
2480495688,301332396
2480495688,2828550908
2480495688,2584106365
2480495688,894442939212070912
2480495688,1952576738
2480495688,131998399
2480495688,13831552
2480495688,747438566259720192
2480495688,887483802
2480495688,2541401292
2480495688,3068765775
2480495688,2911578886
2480495688,16434312
2480495688,2866046769
2480495688,702397033689321472
2480495688,2744012874
2480495688,15493579
2480495688,1175299088
2480495688,1587366950
2480495688,54032519
2480495688,220271271
2480495688,3393746626
2480495688,2851627972
2480495688,4814073502
2480495688,370094706
2480495688,149449715
2480495688,92142934
2480495688,4570098196
2480495688,50271559
2480495688,805315562
2480495688,2761533860
2480495688,2999618495
2480495688,2770265776
2480495688,2577700700
2480495688,1875696991
2480495688,223933804
2480495688,78196808
2480495688,834799006207397888
2480495688,3957581537
2480495688,1728931045
2480495688,2191158140
2480495688,156916463
2480495688,4783913665
2480495688,2841079535
2480495688,754702665104457728
2480495688,4465881255
2480495688,171590381
2480495688,780290692698562560
2480495688,771284558146891776
2480495688,3902248359
2480495688,525220555
2480495688,1688664175
2480495688,775812784336449536
2480495688,776723409011113984
2480495688,561899047
2480495688,3254775552
2480495688,763156668699975680
2480495688,612963777
2480495688,2405240594
2480495688,237051167
2480495688,482232051
2480495688,14636497
2480495688,1308811981
2480495688,11331532
2480495688,829455107267850240
2480495688,4889911449
2480495688,25058787
2480495688,723850487074832384
2480495688,4103532134
2480495688,1092867511
2480495688,798519030357299200
2480495688,822517901294845952
2480495688,539018551
2480495688,821105693948264448
2480495688,733994123678490624
2480495688,2481919983
2480495688,778145438885154816
2480495688,743399953
2480495688,56091807
2480495688,3058608183
2480495688,4544155302
2480495688,113949319
2480495688,804982301843193856
2480495688,596832862
2480495688,18247347
2480495688,3335084063
2480495688,1883289583
2480495688,3412989826
2480495688,1874319986
2480495688,794458165987438592
2480495688,705762604669669376
2480495688,730461492416483328
2480495688,1648615956
2480495688,337779258
2480495688,724815195093225472
2480495688,437626848
2480495688,421016786
2480495688,1068157430
2480495688,1530064784
2480495688,786584886345814016
2480495688,780775801616687104
2480495688,184543773
2480495688,2944187942
2480495688,3014661689
2480495688,181135514
2480495688,3195164446
2480495688,2841147911
2480495688,4892304123
2480495688,71518880
2480495688,1399687999
2480495688,1871291167
2480495688,761265347722932224
2480495688,2847653439
2480495688,3259063933
2480495688,3437721179
2480495688,1127867966
2480495688,55835127
2480495688,14813
2480495688,200815758
2480495688,3131038684
2480495688,736216890662658048
2480495688,1226244804
2480495688,25275453
2480495688,2287039885
2480495688,4447038317
2480495688,4878726502
2480495688,916479174
2480495688,3050357938
2480495688,412548718
2480495688,200076288
2480495688,2320877274
2480495688,2729986829
2480495688,467551928
2480495688,2157430681
2480495688,2772696153
2480495688,1002351
2480495688,97174061
2480495688,2863681187
2480495688,3313093684
2480495688,282556450
2480495688,93197089
2480495688,201650980
2480495688,130217072
2480495688,2166863278
2480495688,364244689
2480495688,727181806319988736
2480495688,228095747
2480495688,392244101
2480495688,2461964527
2480495688,18124364
2480495688,1380444990
2480495688,722588617231769600
2480495688,3166007949
2480495688,4105860747
2480495688,881530736
2480495688,717107602203607040
2480495688,2766770514
2480495688,501132251
2480495688,5685812
2480495688,1949793852
2480495688,2786590915
2480495688,314138592
2480495688,240879762
2480495688,244504407
2480495688,14434070
2480495688,927875444
2480495688,841665998
2480495688,705048775
2480495688,2187923560
2480495688,2879642556
2480495688,2238902142
2480495688,695054606972227584
2480495688,374659701
2480495688,48679756
2480495688,2232837163
2480495688,772810470
2480495688,376019079
2480495688,1158733934
2480495688,59773247
2480495688,1342377462
2480495688,121444699
2480495688,787219
2480495688,2414205444
2480495688,150705545
2480495688,494872722
2480495688,3385830917
2480495688,380612324
2480495688,2542314728
2480495688,222234018
2480495688,914061
2480495688,527788859
2480495688,357631765
2480495688,1124361414
2480495688,4805738338
2480495688,3104206437
2480495688,20805630
2480495688,50739642
2480495688,23049819
2480495688,310616113
2480495688,2385342690
2480495688,2450032548
2480495688,3727723037
2480495688,58527683
2480495688,522559433
2480495688,4425122068
2480495688,707582186
2480495688,1539634573
2480495688,516575853
2480495688,588974363
2480495688,724797289
2480495688,46245868
2480495688,2450339598
2480495688,455084468
2480495688,298597381
2480495688,1612630964
2480495688,82214456
2480495688,148518970
2480495688,2821132277
2480495688,388213648
2480495688,3697013177
2480495688,76963627
2480495688,2844859212
2480495688,89249164
2480495688,3318844765
2480495688,14833643
2480495688,3120988378
2480495688,2905402179
2480495688,3172651023
2480495688,176179746
2480495688,2602921374
2480495688,4013218217
2480495688,377654770
2480495688,35794978
2480495688,2909833006
2480495688,1394290140
2480495688,1186648442
2480495688,3367336625
2480495688,3320885249
2480495688,70736359
2480495688,1601180562
2480495688,3433265717
2480495688,474823395
2480495688,857644724
2480495688,3303046132
2480495688,312295459
2480495688,3827302049
2480495688,192679212
2480495688,1265770830
2480495688,2811941912
2480495688,257366199
2480495688,84969649
2480495688,1530442411
2480495688,3645451934
2480495688,1432138111
2480495688,3413002751
2480495688,1400489058
2480495688,422971305
2480495688,3497513953
2480495688,2789457827
2480495688,253791979
2480495688,3578130437
2480495688,3003106516
2480495688,3169538129
2480495688,1131615900
2480495688,213030756
2480495688,64360289
2480495688,2306474280
2480495688,43119695
2480495688,2713589684
2480495688,3302271493
2480495688,53560219
2480495688,107539925
2480495688,269250729
2480495688,2221576374
2480495688,21566990
2480495688,1246232677
2480495688,3315264912
2480495688,3313531039
2480495688,3402736161
2480495688,2335261638
2480495688,14139432
2480495688,1595982361
2480495688,126155384
2480495688,224571574
2480495688,406402073
2480495688,3315909533
2480495688,3350580543
2480495688,1086892297
2480495688,3344188407
2480495688,87917979
2480495688,10737472
2480495688,2750155988
2480495688,2361797179
2480495688,3334941274
2480495688,3320460909
2480495688,29462710
2480495688,3320664994
2480495688,3153588485
2480495688,1879862808
2480495688,52231146
2480495688,105530526
2480495688,533188351
2480495688,18270831
2480495688,20124155
2480495688,3096295335
2480495688,1132223004
2480495688,580781968
2480495688,296726308
2480495688,1348873854
2480495688,2884840865
2480495688,483850801
2480495688,3119589201
2480495688,221694358
2480495688,3178609009
2480495688,127360026
2480495688,2685196716
2480495688,5011881
2480495688,467270150
2480495688,442238903
2480495688,2415773510
2480495688,242908331
2480495688,2215958886
2480495688,1343631757
2480495688,3177965176
2480495688,87208839
2480495688,39497270
2480495688,3191184574
2480495688,22171156
2480495688,3038315286
2480495688,1026438745
2480495688,2301678013
2480495688,1222710751
2480495688,271025374
2480495688,318466467
2480495688,1909185565
2480495688,958295827
2480495688,255687747
2480495688,2644616076
2480495688,1070583320
2480495688,2875682379
2480495688,16284661
2480495688,316937677
2480495688,114573522
2480495688,532970661
2480495688,502916683
2480495688,3026270962
2480495688,166703534
2480495688,2917765289
2480495688,80250475
2480495688,1322602464
2480495688,3001573221
2480495688,5637652
2480495688,1862933588
2480495688,22249978
2480495688,76364440
2480495688,337886919
2480495688,2167059661
2480495688,1620242612
2480495688,386244145
2480495688,1310663664
2480495688,383103853
2480495688,99390322
2480495688,2974637363
2480495688,293521789
2480495688,272946045
2480495688,340209590
2480495688,125695429
2480495688,2819786788
2480495688,136301916
2480495688,273375532
2480495688,2919996523
2480495688,2432120299
2480495688,882081571
2480495688,146123790
2480495688,410214497
2480495688,14328698
2480495688,331228486
2480495688,165751336
2480495688,1561125392
2480495688,823630430
2480495688,804483812
2480495688,453942184
2480495688,2567136734
2480495688,418797208
2480495688,138405643
2480495688,1430191236
2480495688,759249
2480495688,1416321852
2480495688,58837304
2480495688,20688492
2480495688,41435950
2480495688,280035308
2480495688,472851498
2480495688,177729631
2480495688,1448811090
2480495688,12306
2480495688,1153673286
2480495688,707254393
2480495688,525495167
2480495688,2658108792
2480495688,152862026
2480495688,228167591
2480495688,2385131
2480495688,260932610
2480495688,189172089
2480495688,2157265328
2480495688,128275616
2480495688,580053438
2480495688,276714097
2480495688,2396482687
2480495688,83900025
2480495688,2698253598
2480495688,1441046953
2480495688,1472215274
2480495688,525270736
2480495688,75641981
2480495688,490372969
2480495688,10903652
2480495688,23989269
2480495688,2717694091
2480495688,2608788463
2480495688,2614036904
2480495688,568970780
2480495688,1257949393
2480495688,472104120
