id,they_follow
17280822,823860
17280822,235782999
17280822,480570808
17280822,1387960656
17280822,1976143068
17280822,25443684
17280822,237845487
17280822,4091551984
17280822,102957958
17280822,888471289
17280822,23936128
17280822,40856031
17280822,155296819
17280822,15233190
17280822,35071769
17280822,10247252
17280822,36843988
17280822,786309892990574592
17280822,2970258455
17280822,20627309
17280822,7138532
17280822,2800581040
17280822,19084896
17280822,5988062
17280822,18949452
17280822,23059499
17280822,2230391168
17280822,2923897796
17280822,753336257514659840
17280822,42919641
17280822,2735591
17280822,18028509
17280822,1702155980
17280822,113381235
17280822,18682917
17280822,25922185
17280822,24017174
17280822,844662312019615744
17280822,3319533317
17280822,826309249315725312
17280822,8622162
17280822,595479894
17280822,340234111
17280822,3258584390
17280822,775216809481875456
17280822,1598715733
17280822,18936489
17280822,393669727
17280822,1893540648
17280822,2300314556
17280822,1881304950
17280822,69493393
17280822,183026344
17280822,192516575
17280822,213729641
17280822,3310156142
17280822,569540227
17280822,729930955620790272
17280822,2279699079
17280822,573918122
17280822,2913753357
17280822,2810572269
17280822,3055377383
17280822,3424805596
17280822,21328006
17280822,4892618536
17280822,1632891
17280822,282188937
17280822,179248364
17280822,29442313
17280822,813286
17280822,20479813
17280822,4207961
17280822,12931052
17280822,2855047214
17280822,2745692126
17280822,3010731441
17280822,65180897
17280822,257937876
17280822,374089192
17280822,34075181
17280822,33509743
17280822,14985228
17280822,757303975
17280822,2170226364
17280822,27159885
17280822,45564482
17280822,1917731
17280822,18686907
17280822,219588695
17280822,21844854
17280822,567360618
17280822,856885117
17280822,18620709
17280822,816666203372617728
17280822,190906140
17280822,2213875044
17280822,59031230
17280822,15220768
17280822,130617778
17280822,2573480784
17280822,14855279
17280822,1038302288
17280822,21625098
17280822,745273
17280822,255676335
17280822,224495471
17280822,115754120
17280822,773982705776287744
17280822,27297426
17280822,25983654
17280822,20819652
17280822,115027861
17280822,2836451415
17280822,6349102
17280822,165823043
17280822,219136121
17280822,275659997
17280822,59913032
17280822,20129472
17280822,316327930
17280822,29173906
17280822,126776391
17280822,135421237
17280822,2834189117
17280822,370239609
17280822,198560396
17280822,15976870
17280822,1431687014
17280822,505940550
17280822,403610632
17280822,4098591196
17280822,2166409221
17280822,4089216312
17280822,577403888
