id,they_follow
368766127,313360276
368766127,713038656580227072
368766127,2217099931
368766127,3045062896
368766127,50054433
368766127,624632838
368766127,231183280
368766127,236499093
368766127,951880333909110784
368766127,937228159040282624
368766127,860430990635827200
368766127,575757125
368766127,884706744873758720
368766127,50189269
368766127,166715448
368766127,237895166
368766127,1565472781
368766127,159277236
368766127,807311498024394752
368766127,91551803
368766127,86540651
368766127,616422640
368766127,941025479427022848
368766127,722347303
368766127,57073889
368766127,86101920
368766127,84825820
368766127,381531897
368766127,315954300
368766127,92614042
368766127,860202308423921664
368766127,2195946740
368766127,60880270
368766127,867488150633013248
368766127,882840050450432000
368766127,2363005214
368766127,300195921
368766127,905355235316654080
368766127,2444425802
368766127,130881465
368766127,527859827
368766127,834396555750805504
368766127,542636701
368766127,757965448038256640
368766127,1325726533
368766127,792854802279587840
368766127,152714766
368766127,64565898
368766127,83547263
368766127,36956198
368766127,20559491
368766127,3118106841
368766127,46094304
368766127,714521262765248512
368766127,310979483
368766127,349102818
368766127,465973
368766127,1642664366
368766127,196540885
368766127,15885857
368766127,4566767841
368766127,709390734810550272
368766127,707015218577154048
368766127,108621970
368766127,5988062
368766127,193570988
368766127,134771813
368766127,137057379
368766127,711871506549248000
368766127,2653613168
368766127,19094000
368766127,14445444
368766127,274870271
368766127,746522306449539072
368766127,1555753807
368766127,148815591
368766127,55376380
368766127,1415700104
368766127,4871405560
368766127,20973388
368766127,40221971
368766127,252521025
368766127,18531331
368766127,2800073955
368766127,3216567403
368766127,21325066
368766127,125370749
368766127,85874860
368766127,894209241669664768
368766127,2872278509
368766127,233563490
368766127,83557392
368766127,21146468
368766127,904425524566601728
368766127,6549332
368766127,3290551312
368766127,123096209
368766127,859014551483932672
368766127,1544016012
368766127,2739347136
368766127,19811190
368766127,87899230
368766127,38798614
368766127,94134177
368766127,3001237293
368766127,878042363607875584
368766127,3169315426
368766127,46231231
368766127,200672935
368766127,21218554
368766127,85794542
368766127,2687677758
368766127,17454301
368766127,3068104690
368766127,383818256
368766127,1041578714
368766127,1280622230
368766127,152656121
368766127,2195830458
368766127,258607811
368766127,304679484
368766127,710664862074929152
368766127,162411720
368766127,857675144428494848
368766127,3697013177
368766127,2899566130
368766127,564053183
368766127,707279473935327232
368766127,574546761
368766127,329179614
368766127,15090415
368766127,4874452334
368766127,1312003076
368766127,856952755046449152
368766127,221280813
368766127,720586389503492096
368766127,9972662
368766127,20198007
368766127,3606248714
368766127,26003792
368766127,899369712102113280
368766127,25018383
368766127,183585551
368766127,295325513
368766127,729468343
368766127,380342478
368766127,417893987
368766127,303832318
368766127,3115678678
368766127,66142691
368766127,34222024
368766127,43305537
368766127,38650648
368766127,2813421182
368766127,17925320
368766127,74635236
368766127,750316611240951808
368766127,36637154
368766127,2563593138
368766127,1196777522
368766127,239353448
368766127,74724779
368766127,20904490
368766127,415472140
368766127,111388931
368766127,532136449
368766127,394078527
368766127,751076351101243392
368766127,2849639866
368766127,14162412
368766127,1496878093
368766127,839420640566333440
368766127,133893663
368766127,3240985277
368766127,849205840116633600
368766127,28144765
368766127,146123790
368766127,50288857
368766127,226659412
368766127,856010760
368766127,180779476
368766127,2157446778
368766127,84125491
368766127,3870712342
368766127,352262806
368766127,862632935509372928
368766127,19644592
368766127,384923143
368766127,245513323
368766127,951840618
368766127,869825995
368766127,23424533
368766127,2493553568
368766127,900646069
368766127,2485479086
368766127,566536507
368766127,9384812
368766127,61183568
368766127,6603532
368766127,417855820
368766127,348131601
368766127,25521232
368766127,37710752
368766127,234694571
368766127,3303623542
368766127,753866597262094336
368766127,2573497680
368766127,3306759825
368766127,20098015
368766127,250574026
368766127,69394513
368766127,43963184
368766127,3125154047
368766127,787491170
368766127,45341566
368766127,4726425257
368766127,24239110
368766127,142623974
368766127,799394402112184320
368766127,246459126
368766127,465965880
368766127,26538152
368766127,62740714
368766127,160702819
368766127,277117376
368766127,2644306341
368766127,19532256
368766127,132653339
368766127,14635730
368766127,3952461
368766127,823518894182846464
368766127,781406141616095232
368766127,22460658
368766127,406842374
368766127,79024978
368766127,2543502288
368766127,18675736
368766127,760912065095753728
368766127,702797210187079680
368766127,44687734
368766127,3383536131
368766127,41445632
368766127,36743294
368766127,3186124933
368766127,4074347650
368766127,10328012
368766127,1548233304
368766127,2722533764
368766127,843891772480798720
368766127,748885228492562432
368766127,841685439018913792
368766127,36337670
368766127,123131266
368766127,753641356334133248
368766127,3072433853
368766127,1321937857
368766127,19238958
368766127,818568724898672640
368766127,833339508171091968
368766127,304510244
368766127,2944919687
368766127,39584392
368766127,593370001
368766127,243220232
368766127,19907840
368766127,86664924
368766127,900713370
368766127,27277159
368766127,295956777
368766127,827160861353590784
368766127,819508711504932864
368766127,354769861
368766127,2327669408
368766127,824473943931293696
368766127,824320219866923008
368766127,813286
368766127,2483329075
368766127,822517901294845952
368766127,1536791610
368766127,394081026
368766127,166252256
368766127,46686058
368766127,2485536313
368766127,786130084637790208
368766127,3658020137
368766127,1489776218
368766127,3350481615
368766127,17872077
368766127,39956709
368766127,765130087448576000
368766127,19973305
368766127,143779403
368766127,401775393
368766127,59566747
368766127,755396570892369920
368766127,3346529644
368766127,4063002733
368766127,27241881
368766127,12044602
368766127,2575002332
368766127,771031567443591168
368766127,284467345
368766127,2555122579
368766127,268866377
368766127,46898164
368766127,399307197
368766127,559614467
368766127,221050593
368766127,290180065
368766127,387101533
368766127,123932455
368766127,732590629339996160
368766127,2929460746
368766127,2673738126
368766127,468669904
368766127,15521075
368766127,233918058
368766127,1530096708
368766127,1186190838
368766127,1041346340
368766127,271970510
368766127,1036703094
368766127,4453006828
368766127,2167059661
368766127,43091852
368766127,355127118
368766127,708230084147224576
368766127,126664172
368766127,171781302
368766127,3364607367
368766127,41852856
368766127,2279128531
368766127,118680658
368766127,1319147780
368766127,34324747
368766127,32330308
368766127,48388501
368766127,338250767
368766127,317173156
368766127,14056532
368766127,15460048
368766127,219349412
368766127,1248394753
368766127,796789
368766127,435980092
368766127,2537493531
368766127,3256220315
368766127,1138959692
368766127,128216887
368766127,368240745
368766127,471287735
368766127,763102211639537664
368766127,754604381048344576
368766127,3017844172
368766127,763339115857342464
368766127,3685103662
368766127,1510009314
368766127,184066227
368766127,80878133
368766127,721323477878337536
368766127,721333679713333248
368766127,20141342
