id,they_follow
326521133,958342288731553792
326521133,125466113
326521133,444852917
326521133,15134240
326521133,18683406
326521133,845012319595827200
326521133,930938188834713600
326521133,3853941394
326521133,206255645
326521133,717453072646012928
326521133,620339799
326521133,1672632270
326521133,2930435888
326521133,2813514115
326521133,4665488555
326521133,609723974
326521133,75662577
326521133,47604914
326521133,756394411018293248
326521133,87188515
326521133,955605884960493568
326521133,180915983
326521133,1117395169
326521133,1176264332
326521133,753613091859030016
326521133,78113226
326521133,233661443
326521133,54645160
326521133,490720007
326521133,45448335
326521133,902464385880383488
326521133,404442001
326521133,3542756662
326521133,839527468381913088
326521133,453378355
326521133,633095212
326521133,920627655896023040
326521133,303128313
326521133,3221124069
326521133,8190722
326521133,4858157655
326521133,844970443501158400
326521133,865547316240961536
326521133,902849027724779520
326521133,2696425821
326521133,214653213
326521133,3042298505
326521133,2724597409
326521133,78196808
326521133,2159593434
326521133,76733474
326521133,20050047
326521133,312295459
326521133,82167856
326521133,787765068
326521133,1064189490
326521133,903593322199080960
326521133,875233990315315200
326521133,97559392
326521133,1175299088
326521133,14118591
326521133,350860087
326521133,2879642556
326521133,34540379
326521133,308065135
326521133,16622560
326521133,4228581152
326521133,1411130652
326521133,313054802
326521133,1728335761
326521133,2232837163
326521133,501132251
326521133,910520760166436864
326521133,29186208
326521133,897457670
326521133,16245822
326521133,258847118
326521133,817408825728925696
326521133,175150751
326521133,3300393281
326521133,3235852007
326521133,774063303316402176
326521133,523433085
326521133,413189750
326521133,20149254
326521133,381746423
326521133,35865470
326521133,2167059661
326521133,24919888
326521133,2875364630
326521133,41644088
326521133,88731801
326521133,128275616
326521133,105529826
326521133,229638179
326521133,2810559039
326521133,268379363
326521133,502278199
326521133,20680326
326521133,3372864734
326521133,2377794961
326521133,49042836
326521133,2902146804
326521133,490203158
326521133,1206076800
326521133,800760858204770304
326521133,114566919
326521133,38222781
326521133,836526073340801024
326521133,333984881
326521133,50276045
326521133,3764717013
326521133,967044984
326521133,211647387
326521133,477158382
326521133,318466467
326521133,103516223
326521133,5685812
326521133,765311247189291008
326521133,577250082
326521133,4028909776
326521133,63525135
326521133,275575393
326521133,48377326
326521133,103072142
326521133,3309500229
326521133,748183893879062528
326521133,21317078
326521133,2769994652
326521133,2561446608
326521133,3421668513
326521133,3818165853
326521133,16318973
326521133,752548210502164480
326521133,4542783797
326521133,3313531039
326521133,481376138
326521133,21360280
326521133,1912054296
326521133,4105154480
326521133,58636516
326521133,90452704
326521133,5520952
326521133,25458378
326521133,75051887
326521133,1629244514
326521133,3381886779
326521133,1467208812
326521133,4729875500
326521133,11856342
326521133,794631618
326521133,50393960
326521133,717154793450377216
326521133,833015012700651520
326521133,61508722
326521133,1392826357
326521133,748541233002274816
326521133,316842679
326521133,887242609
326521133,737362108397060096
326521133,48385604
326521133,228840354
326521133,194608132
326521133,725738694389420032
326521133,273534681
326521133,1330457336
326521133,357648167
326521133,707512656
326521133,242448965
326521133,204494469
326521133,24349786
326521133,23198237
326521133,175488283
326521133,296823373
326521133,22276965
326521133,606480640
326521133,99351578
326521133,53560219
326521133,184931891
326521133,12819112
326521133,27596259
326521133,800543811088715776
326521133,3194871444
326521133,64273669
326521133,48469438
326521133,267329199
326521133,601292074
326521133,546377454
326521133,9308212
326521133,46245868
326521133,37599351
326521133,481867656
326521133,21828411
326521133,633772459
326521133,59955964
326521133,1263785088
326521133,19511162
326521133,80648663
326521133,1278506606
326521133,405124125
326521133,299690172
326521133,798825180344655872
326521133,343253041
326521133,36423690
326521133,128571750
326521133,47647171
326521133,44146843
326521133,92771182
326521133,16591122
326521133,140170718
326521133,14861994
326521133,26295434
326521133,35044686
326521133,59785776
326521133,487624974
326521133,1252329349
326521133,835653272
326521133,2248872301
326521133,39010299
326521133,17437735
326521133,17066119
326521133,572929741
326521133,611597719
326521133,1823987821
326521133,284434513
326521133,44314871
326521133,19452570
326521133,50998548
326521133,335061215
326521133,2291185544
326521133,139518504
326521133,2375018263
326521133,583233410
326521133,38468205
326521133,824118103
326521133,856747826
326521133,1717289743
326521133,188024057
326521133,199410208
326521133,160910872
326521133,713078376
326521133,130570965
326521133,405033226
326521133,69133574
326521133,295344317
326521133,144592995
326521133,235261861
326521133,263234033
326521133,3306885581
326521133,19402238
326521133,407068486
326521133,15862891
326521133,32372834
326521133,26832834
