id,they_follow
282168978,909429149709762560
282168978,734411522898812928
282168978,100880422
282168978,759249
282168978,63004370
282168978,73210013
282168978,2286129055
282168978,289085031
282168978,10320692
282168978,23972042
282168978,26000689
282168978,101989221
282168978,16476741
282168978,11965122
282168978,413923647
282168978,597868047
282168978,2343198944
282168978,1678939885
282168978,7178502
282168978,25239681
282168978,18041284
282168978,612757418
282168978,23367568
282168978,18941591
282168978,2903328279
282168978,809194450840911872
282168978,15690888
282168978,277140014
282168978,108184095
282168978,14146300
282168978,438430222
282168978,3082354695
282168978,1191207924
282168978,177630113
282168978,317367082
282168978,19187806
282168978,17598047
282168978,41209938
282168978,5011881
282168978,352513106
282168978,6857962
282168978,175188501
282168978,14436943
282168978,241170301
282168978,316548988
282168978,3433516535
282168978,3195404602
282168978,763156668699975680
282168978,20399974
282168978,370833353
282168978,13785722
282168978,82404658
282168978,2879642556
282168978,1324960710
282168978,127159325
282168978,205096697
282168978,1894231788
282168978,4010006619
282168978,84547217
282168978,11649702
282168978,281138384
282168978,21865219
282168978,284162348
282168978,18351709
282168978,821105693948264448
282168978,36849870
282168978,705253482
282168978,150705545
282168978,2724597409
282168978,20451773
282168978,832464487
282168978,378765141
282168978,278769969
282168978,18607782
282168978,2147862493
282168978,18113544
282168978,804743009191493632
282168978,39352552
282168978,274678984
282168978,19530289
282168978,140489561
282168978,17663910
282168978,286450606
282168978,234465384
282168978,14238747
282168978,17742677
282168978,17139227
282168978,13074042
282168978,2167059661
282168978,50622237
282168978,233850611
282168978,29058287
282168978,13461
282168978,36133587
282168978,10232022
282168978,14648961
282168978,6344992
282168978,2835662000
282168978,2877269376
282168978,2704839457
282168978,224161598
282168978,15330301
282168978,24720720
282168978,351346221
282168978,14836841
282168978,14839109
282168978,34677653
282168978,551658707
282168978,45332531
282168978,23971403
282168978,365145609
282168978,17750760
282168978,715267309967790080
282168978,23345515
282168978,49465042
282168978,247785677
282168978,261025036
282168978,12188
282168978,19520842
282168978,321666686
282168978,3183721
282168978,99610599
282168978,17522755
282168978,39010299
282168978,46245868
282168978,2178842562
282168978,3375193274
282168978,2411505859
282168978,137449516
282168978,113789752
282168978,360242657
282168978,21383135
282168978,265463810
282168978,27679997
282168978,382843711
282168978,46996486
282168978,1977048506
282168978,431049638
282168978,15987172
282168978,1431344172
282168978,108420380
282168978,192268364
282168978,3112775451
282168978,26325199
282168978,27774859
282168978,191180735
282168978,2832052074
282168978,59925409
282168978,2578260073
282168978,227835329
282168978,20207679
282168978,67302408
282168978,12809522
282168978,22843001
282168978,106297560
282168978,2844324917
282168978,13366742
282168978,15617576
282168978,4623641
282168978,21873255
282168978,137775126
282168978,18768225
282168978,66366331
282168978,64003665
282168978,171761693
282168978,938916559
282168978,16901753
282168978,2589757567
282168978,716624624
282168978,238001308
282168978,208789178
282168978,47436444
282168978,42923034
282168978,249475308
282168978,595889493
282168978,46486816
282168978,46276118
282168978,6146692
282168978,752673
282168978,8143682
282168978,334711410
282168978,2395153142
282168978,102807848
282168978,2207665903
282168978,187405163
282168978,16056468
282168978,16285332
282168978,140161914
282168978,5533622
282168978,57187580
282168978,18321719
282168978,190367711
282168978,186935764
282168978,22105535
282168978,365713014
282168978,115253033
282168978,12567142
282168978,2245759994
282168978,5776552
282168978,71024928
282168978,20188904
282168978,41062834
282168978,55032692
282168978,190105678
282168978,8258242
282168978,20048111
282168978,768197780
282168978,20213515
282168978,1611332490
282168978,21652614
282168978,15949714
282168978,432708845
282168978,11595422
282168978,24950380
282168978,69133574
282168978,229638179
282168978,397498830
282168978,29354944
282168978,405033226
282168978,14109167
282168978,258253230
282168978,9836682
282168978,579299426
282168978,16686941
282168978,501310157
282168978,630721629
282168978,621111679
282168978,51093979
282168978,15553599
282168978,33967201
282168978,184543773
282168978,22995569
282168978,1531675356
282168978,727433
282168978,25889077
282168978,28285622
282168978,179793870
282168978,26050619
282168978,15160451
282168978,778971156
282168978,310616113
282168978,22512172
282168978,5044911
282168978,23843091
282168978,242644011
282168978,14676995
282168978,85031040
282168978,14047127
282168978,15842914
282168978,15477997
282168978,17640607
282168978,14763721
282168978,18293769
282168978,19068640
282168978,190160602
282168978,17857666
282168978,40623024
282168978,1696
282168978,23516416
282168978,176429796
282168978,28660270
282168978,14462330
282168978,14620776
282168978,297556877
282168978,273244694
282168978,15231606
282168978,25269735
282168978,24223641
282168978,43593
282168978,798227418
282168978,363210621
282168978,16186995
282168978,191511492
282168978,220139885
282168978,93494670
282168978,14294933
282168978,15379361
282168978,16930681
282168978,1314101
282168978,2254561
282168978,339722343
282168978,115494880
282168978,15031568
282168978,160053576
282168978,67653490
282168978,20778387
282168978,15066958
282168978,17242168
282168978,18318677
282168978,17163609
282168978,765548
282168978,7228172
282168978,419639256
282168978,214641138
282168978,36743910
282168978,458647237
282168978,393714162
282168978,18061559
282168978,14246602
