twit_id,they_follow
263000760,2744012874
263000760,415863443
263000760,742379544309567488
263000760,762354433
263000760,2724597409
263000760,1891806212
263000760,64523032
263000760,15914126
263000760,3199856542
263000760,941305569658462208
263000760,24817772
263000760,14517538
263000760,186667011
263000760,743558494784229376
263000760,10644
263000760,2313913435
263000760,4523629881
263000760,834770064
263000760,934201715234082816
263000760,1368571
263000760,512221904
263000760,35876207
263000760,14260167
263000760,933152310066167808
263000760,866598352577867776
263000760,194203770
263000760,321933
263000760,567537377
263000760,3363802942
263000760,2622871
263000760,517921400
263000760,282815200
263000760,80369333
263000760,584490429
263000760,11963792
263000760,370344674
263000760,883747950085656576
263000760,300803303
263000760,704799523
263000760,771203524872908800
263000760,921022370617335808
263000760,301114214
263000760,158188480
263000760,878017185456812032
263000760,1217315090
263000760,19429174
263000760,1648615956
263000760,748202660239654912
263000760,732925397814247424
263000760,1688664175
263000760,1641065208
263000760,4541637316
263000760,920671285352550400
263000760,767454232060502016
263000760,755436819362279424
263000760,277232710
263000760,755110878652076032
263000760,917829278863159296
263000760,353262603
263000760,894489891555422208
263000760,3704290280
263000760,374040020
263000760,3305861825
263000760,1365147818
263000760,1938720139
263000760,425745533
263000760,880766885544902656
263000760,150751507
263000760,1003131246
263000760,127042185
263000760,305435784
263000760,136476512
263000760,89314473
263000760,2367736915
263000760,68583134
263000760,2440258777
263000760,62127399
263000760,260399941
263000760,498696776
263000760,172176348
263000760,120175367
263000760,607752311
263000760,277051041
263000760,1701823658
263000760,827646604509315072
263000760,7429892
263000760,282709571
263000760,1099796820
263000760,14550396
263000760,2973406683
263000760,156827696
263000760,531697681
263000760,716991096031744000
263000760,772810470
263000760,453693457
263000760,215035672
263000760,558987567
263000760,44195788
263000760,884839252382461952
263000760,539626735
263000760,604969770
263000760,1883289583
263000760,1400489058
263000760,377578645
263000760,8081312
263000760,633700365
263000760,2426139313
263000760,16047639
263000760,166390394
263000760,318466467
263000760,4103532134
263000760,370343849
263000760,66843277
263000760,65375759
263000760,229638179
263000760,15871746
263000760,34677653
263000760,70784139
263000760,101609102
263000760,111093392
263000760,562479675
263000760,316842679
263000760,46782674
263000760,1567142017
263000760,2937358534
263000760,154793244
263000760,2687723826
263000760,2303856248
263000760,128275616
263000760,97174061
263000760,3367336625
263000760,748374849618345984
263000760,41435950
263000760,103004948
263000760,814826774
263000760,48771836
263000760,997930951
263000760,94276164
263000760,1715370056
263000760,9308212
263000760,14107395
263000760,3299602079
263000760,22816767
263000760,551600672
263000760,1480676556
263000760,937467860
263000760,1728313302
263000760,21828411
263000760,1420994827
263000760,97582853
263000760,40995810
263000760,267256091
263000760,273200904
263000760,49990915
263000760,722471022704922624
263000760,170165198
263000760,124808532
263000760,114258616
263000760,3230388598
263000760,776402106
263000760,342250615
263000760,43186378
263000760,1335366913
263000760,738744624345456640
263000760,1483080782
263000760,4022411
263000760,47059480
263000760,19520842
263000760,8392632
263000760,12466862
263000760,16284661
263000760,366674892
263000760,611597719
263000760,20794662
263000760,945943164
263000760,802333405358735360
263000760,4187716153
263000760,409486555
263000760,813286
263000760,597868047
263000760,2865404679
263000760,5685812
263000760,174296321
263000760,821105693948264448
263000760,1823987821
263000760,18847632
263000760,15147207
263000760,736574982768209920
263000760,810219551954702336
263000760,4538732655
263000760,627799297
263000760,17463028
263000760,36823
263000760,3318844765
263000760,805077004005625856
263000760,2875852013
263000760,7558612
263000760,74270695
263000760,26155124
263000760,16001350
263000760,2853749519
263000760,2400284491
263000760,17322445
263000760,1051396218
263000760,633980404
263000760,2798060347
263000760,66381605
263000760,21104257
263000760,301750247
263000760,15483390
263000760,36743910
263000760,15201979
263000760,4831045265
263000760,794458165987438592
263000760,24419337
263000760,1176519156
263000760,3959153969
263000760,2999992556
263000760,545625585
263000760,38496126
263000760,169346273
263000760,2764053364
263000760,229564414
263000760,779416353019203584
263000760,17263207
263000760,770490229769789440
263000760,781271660766851072
263000760,1851554534
263000760,722588617231769600
263000760,5479672
263000760,13074042
263000760,2871094552
263000760,2508359450
263000760,3486414675
263000760,28583197
263000760,21866144
263000760,9335362
263000760,1880761471
263000760,59773247
263000760,17573212
263000760,4805359342
263000760,883619466
263000760,16442379
263000760,17004618
263000760,188877185
263000760,474823395
263000760,1237502864
263000760,717312300529618944
263000760,6752542
263000760,739998488797315072
263000760,3683068757
263000760,34317032
263000760,1184647243
263000760,276182939
263000760,3032082945
263000760,316469086
263000760,620142261
263000760,4053026967
263000760,83081126
