twit_id,they_follow
91104168,92723814
91104168,16663047
91104168,390852813
91104168,153535913
91104168,218533624
91104168,37653829
91104168,18740805
91104168,18433506
91104168,83431368
91104168,2724597409
91104168,2377958781
91104168,1324960710
91104168,3094114742
91104168,71738480
91104168,115494880
91104168,4481835072
91104168,20600180
91104168,597868047
91104168,2499047479
91104168,2440258777
91104168,75654439
91104168,243568454
91104168,24508508
91104168,14146294
91104168,42404217
91104168,760215100670242816
91104168,1613102274
91104168,14285097
91104168,14146389
91104168,292634416
91104168,334678478
91104168,115180931
91104168,151572952
91104168,1307796572
91104168,24160034
91104168,149158903
91104168,14351134
91104168,844327366239379456
91104168,737779195380563968
91104168,1344951
91104168,1580369186
91104168,4782701444
91104168,3376402192
91104168,2558446890
91104168,153966123
91104168,3675313420
91104168,11129822
91104168,25887434
91104168,716349301
91104168,86922201
91104168,139710507
91104168,775768825874776064
91104168,15861201
91104168,739752670752346112
91104168,76601839
91104168,22524462
91104168,553770220
91104168,11730322
91104168,19542630
91104168,853713480
91104168,810254224260997120
91104168,986923416
91104168,919526065822945280
91104168,922395461717291008
91104168,920164010342912000
91104168,65375759
91104168,33975476
91104168,47984317
91104168,29677440
91104168,845530177937526784
91104168,745630886897586176
91104168,900305339484078080
91104168,34898528
91104168,816825631
91104168,741151923190046720
91104168,1479209144
91104168,862268231091986432
91104168,837673955590877184
91104168,280538401
91104168,9308212
91104168,3827302049
91104168,46204419
91104168,1171703508
91104168,76732293
91104168,2869056617
91104168,840190298
91104168,865096746166132736
91104168,59889676
91104168,49110504
91104168,153201482
91104168,2977999653
91104168,60126964
91104168,626347420
91104168,16391453
91104168,47361215
91104168,849291635024330752
91104168,17338467
91104168,134169855
91104168,4300627703
91104168,184699582
91104168,70669897
91104168,848886065712726016
91104168,44168779
91104168,135488448
91104168,14877862
91104168,23810260
91104168,15441301
91104168,240473635
91104168,170506210
91104168,138690155
91104168,3303867417
91104168,256919708
91104168,863672791597559808
91104168,198576016
91104168,788898706586275840
91104168,2988003075
91104168,9719522
91104168,140030683
91104168,298729878
91104168,3825877354
91104168,847739707832229888
91104168,30034124
91104168,16130330
91104168,860158302
91104168,2458082684
91104168,5926672
91104168,2781732464
91104168,2281283666
91104168,1525145046
91104168,3142005903
91104168,14485018
91104168,30675972
91104168,24914741
91104168,254432895
91104168,595479894
91104168,1554106914
91104168,1072508497
91104168,123623906
91104168,847474843582840832
91104168,1138959692
91104168,13334762
91104168,457033547
91104168,830813993824636928
91104168,9126042
91104168,1527273618
91104168,1705885393
91104168,383994373
91104168,130570965
91104168,20884891
91104168,841437061
91104168,987181214
91104168,267283568
91104168,18100201
91104168,2460368252
91104168,750554018
91104168,884450072242647040
91104168,8472272
91104168,32546966
91104168,398087684
91104168,4686586766
91104168,1978859582
91104168,60868673
91104168,838778915187539968
91104168,2872535697
91104168,791670
91104168,147165216
91104168,624152256
91104168,22773313
91104168,1526228120
91104168,870597299910705152
91104168,395396908
91104168,486970980
91104168,191931303
91104168,406640217
91104168,25376161
91104168,1475307577
91104168,20309837
91104168,10008402
91104168,833266879020032000
91104168,2272859701
91104168,17482869
91104168,36712821
91104168,2154693428
91104168,234518718
91104168,614624536
91104168,759606437538660352
91104168,854688384064901120
91104168,707119819
91104168,2413220330
91104168,3884265193
91104168,47565913
91104168,275028829
91104168,2869797558
91104168,49666871
91104168,90778418
91104168,98705778
91104168,143170980
91104168,84653539
91104168,28882661
91104168,238273640
91104168,17522755
91104168,71482666
91104168,385925416
91104168,2902658140
91104168,1949796822
91104168,996020192
91104168,740935048283758592
91104168,4194417913
91104168,254107028
91104168,87703758
91104168,87171963
91104168,4783690002
91104168,160486472
91104168,130745589
91104168,393286352
91104168,2502019975
91104168,216939636
91104168,167346791
91104168,2777103822
91104168,2895770934
91104168,4820804277
91104168,297886826
91104168,110686980
91104168,944404436
91104168,4338667426
91104168,2991904109
91104168,2782310810
91104168,19722699
91104168,272059212
91104168,771599893898993664
91104168,22367291
91104168,856952755046449152
91104168,1846641
91104168,14943061
91104168,198116963
91104168,23736239
91104168,392906146
91104168,207799137
91104168,349360883
91104168,1719241
91104168,850888453
91104168,208702571
91104168,141165981
91104168,4538732655
91104168,3371376807
91104168,20167623
91104168,2343198944
91104168,844431268674785280
91104168,89640654
91104168,357689527
91104168,44851433
91104168,912392436
91104168,2848946651
91104168,77210004
91104168,2243135899
91104168,13874392
91104168,73095634
91104168,700975952038236160
91104168,742969940056104960
91104168,3196097089
91104168,538146217
91104168,242392620
91104168,215438653
91104168,451984776
91104168,92526801
91104168,739084371110531072
91104168,4256198609
91104168,21863165
91104168,154980469
91104168,775597700129628160
91104168,2613384034
91104168,49887320
91104168,843078227488915456
91104168,1704781266
91104168,2209020187
91104168,975716408
91104168,269537653
91104168,135945569
91104168,582577132
91104168,798297731961913344
91104168,17242884
91104168,104211492
91104168,151404868
91104168,14174897
91104168,3018841323
91104168,4865110119
91104168,331659804
91104168,2311645130
91104168,224161598
91104168,33625443
91104168,28207374
91104168,73039079
91104168,220145170
91104168,4619684853
91104168,2471476255
91104168,714148182654115840
91104168,4858065226
91104168,16663249
91104168,56448819
91104168,715287554325680128
91104168,1392826357
91104168,1238616889
91104168,18998381
91104168,32372834
91104168,815887916417355776
91104168,1655040343
91104168,21581503
91104168,15234407
91104168,895918021
91104168,139436941
91104168,101314605
91104168,547384666
91104168,3016713518
91104168,14181273
91104168,724715837442129920
91104168,290977500
91104168,2728657237
91104168,23248176
91104168,809479257382678528
91104168,7.2530427072e+17
91104168,14816777
91104168,66383448
91104168,15527481
91104168,463005746
91104168,715797742036062208
91104168,101474181
91104168,18654916
91104168,705539763349164032
91104168,754001478277140480
91104168,4825230375
91104168,112786611
91104168,104520454
91104168,1603547006
91104168,731357807895683072
91104168,244870378
91104168,4790261475
91104168,721069993719246848
91104168,3092737043
91104168,81433748
91104168,284180572
91104168,274975089
91104168,386263630
91104168,794458165987438592
91104168,46245868
91104168,3230388598
91104168,2167059661
91104168,37692343
91104168,3070233150
91104168,2505271093
91104168,2613859267
91104168,1433652877
91104168,522107567
91104168,3761077276
91104168,956182428
91104168,3400161376
91104168,11348282
91104168,19658826
91104168,14647570
91104168,8963722
91104168,59399504
91104168,82072264
91104168,4133370832
91104168,63162487
91104168,485109912
91104168,38670441
91104168,49383389
91104168,25213966
91104168,34677653
91104168,755729285734883328
91104168,1231476866
91104168,1334647314
91104168,771405000580804608
91104168,389538487
91104168,12781202
91104168,25707672
91104168,15109418
91104168,220720332
91104168,44831977
91104168,197532983
91104168,50964006
91104168,36479097
91104168,157781640
91104168,2313534589
91104168,143472690
91104168,395757183
91104168,936894444
91104168,182828968
91104168,3241975519
91104168,14229262
91104168,351064550
91104168,75042586
91104168,116466952
91104168,115503136
91104168,105808411
91104168,737333614518620160
91104168,85001062
91104168,107403503
91104168,24664013
91104168,2802616930
91104168,218162838
91104168,747130444836126720
91104168,2704548373
91104168,1453702609
91104168,31404751
91104168,274018601
91104168,3633638416
91104168,359188534
91104168,328571915
91104168,157789313
91104168,391475794
91104168,2469046865
91104168,4426767381
91104168,28207516
91104168,60642052
91104168,894057794
91104168,507824939
91104168,14483596
91104168,119802433
91104168,2247355933
91104168,22072608
91104168,17163609
91104168,76561387
91104168,17750760
91104168,21078662
91104168,49730068
91104168,148873002
91104168,1595809370
91104168,765548
91104168,499774912
91104168,51038974
91104168,252271236
91104168,2623640399
91104168,611597719
91104168,492285643
91104168,327243724
91104168,120138812
91104168,3227592201
91104168,187162906
91104168,715904185
91104168,106201560
91104168,3098427092
91104168,44098069
91104168,336465057
91104168,21991908
91104168,33346790
91104168,149576581
91104168,1409927420
91104168,39458945
91104168,2849897357
91104168,244446970
91104168,2320821138
91104168,183750101
91104168,109338700
91104168,3111247474
91104168,3083472431
91104168,12475182
91104168,152875920
91104168,287091362
91104168,399605208
91104168,273197054
91104168,858173576
91104168,2883879059
91104168,124312008
91104168,296717312
91104168,10028682
91104168,764088549230702592
91104168,1735619670
91104168,422966469
91104168,471115314
91104168,93473293
91104168,3873513807
91104168,109958517
91104168,1611332490
91104168,63873759
91104168,746083131917230080
91104168,254791849
91104168,131498466
91104168,106419216
91104168,16096271
91104168,353643403
91104168,2666313284
91104168,312188112
91104168,20073453
91104168,1942732524
91104168,17070707
91104168,2476562707
91104168,33569853
91104168,761182001152098304
91104168,24252609
91104168,1636583322
91104168,16074627
91104168,109630832
91104168,285036686
91104168,1119274598
91104168,149449715
91104168,748593205239816192
91104168,61733587
91104168,275424468
91104168,109958944
91104168,93494670
91104168,100394466
91104168,220139885
91104168,342250615
91104168,405033226
91104168,551600672
91104168,719042898713387008
91104168,295344317
91104168,59923
91104168,3313662257
91104168,6146692
91104168,527429084
91104168,439969913
91104168,1927384332
91104168,761493803761016832
91104168,1193503572
91104168,2809225889
91104168,10047202
91104168,29477923
91104168,4783324701
91104168,241079136
91104168,1320700622
91104168,1056717649
91104168,48940939
91104168,3130834943
91104168,3740214921
91104168,75503
91104168,115312879
91104168,945484250
91104168,205140448
91104168,555031989
91104168,2660596250
91104168,1008658832
91104168,2863821095
91104168,80550673
91104168,1964213526
91104168,1253544996
91104168,18696565
91104168,39030671
91104168,123653385
91104168,72285850
91104168,193215920
91104168,190565056
91104168,1931202925
91104168,23736627
91104168,2832667497
91104168,15492359
91104168,95713632
91104168,19789439
91104168,111624665
91104168,14072398
91104168,124506375
91104168,144592995
91104168,235261861
91104168,69133574
91104168,42885040
91104168,149304798
91104168,14792516
91104168,868472186
91104168,80422885
91104168,14101652
91104168,17242168
91104168,15463062
91104168,137712607
91104168,404895983
91104168,15399031
91104168,34255829
91104168,37555717
91104168,48773397
91104168,57656707
91104168,728634799
91104168,465929514
91104168,92929812
91104168,38254620
91104168,15339875
91104168,2848359778
91104168,4639216160
91104168,87909972
91104168,17898705
91104168,393033324
91104168,21084111
91104168,19951439
91104168,8564482
91104168,54680395
91104168,161389900
91104168,3894043061
91104168,4402346063
91104168,534563976
91104168,317753244
91104168,49413866
91104168,636023721
91104168,107032314
91104168,12223492
91104168,18897186
91104168,17053097
91104168,1579985946
91104168,399985750
91104168,49004568
91104168,264124770
91104168,487446555
91104168,259683272
91104168,195007168
91104168,131316887
91104168,220747056
91104168,103373266
91104168,100705541
91104168,105447823
91104168,28219825
91104168,2911429079
91104168,112514847
91104168,2388988016
91104168,552584632
91104168,2338451100
91104168,3370410904
91104168,1500504980
91104168,3384463209
91104168,3028760808
91104168,27150431
91104168,3020090819
91104168,602601163
