twit_id,they_follow
116356797,163767099
116356797,395070828
116356797,2724597409
116356797,1243112144
116356797,975691
116356797,95610041
116356797,27783666
116356797,95181637
116356797,935067632792870912
116356797,561653641
116356797,25443914
116356797,1392826357
116356797,27581015
116356797,844141009210556416
116356797,917937726292234240
116356797,2294980141
116356797,245217900
116356797,23401985
116356797,1896413814
116356797,16946704
116356797,26692199
116356797,22127864
116356797,506857278
116356797,859712811156480000
116356797,20972371
116356797,24578794
116356797,3230388598
116356797,133343254
116356797,779133030661132288
116356797,4205436254
116356797,832357263356502016
116356797,17029124
116356797,610659001
116356797,711451975489953792
116356797,534563976
116356797,725672392249372672
116356797,2700038154
116356797,1570265839
116356797,5685812
116356797,829568309544710144
116356797,97344006
116356797,18935497
116356797,771645072483819520
116356797,21161182
116356797,19968025
116356797,82184658
116356797,167169119
116356797,89087163
116356797,144707987
116356797,59773247
116356797,28491129
116356797,112709583
116356797,151765032
116356797,174560975
116356797,110688280
116356797,4209324012
116356797,2797572830
116356797,39199129
116356797,130570965
116356797,177086864
116356797,46486816
116356797,297909397
116356797,62755938
116356797,25213966
116356797,1943868986
116356797,43593
116356797,23174259
116356797,2218906148
116356797,135890983
116356797,970207298
116356797,1614054846
116356797,9515712
116356797,3311056591
116356797,17991558
116356797,295344317
116356797,144592995
116356797,235261861
116356797,14093751
116356797,14827241
116356797,16356430
116356797,18918415
116356797,65481914
116356797,261962997
116356797,176690037
116356797,920528174
116356797,215502768
116356797,42362483
116356797,76842602
116356797,5971922
116356797,2329880318
116356797,1240407498
116356797,2385131
116356797,1293552404
116356797,23751864
116356797,5849202
116356797,3314175305
116356797,543963434
116356797,3235456190
116356797,14109167
116356797,290308014
116356797,822215679726100480
116356797,1536791610
116356797,10915042
116356797,152862026
116356797,79868579
116356797,63434208
116356797,3020233688
116356797,1180439611
116356797,272119449
116356797,306126285
116356797,198721301
116356797,1054210374
116356797,37881687
116356797,3029953726
116356797,481096902
116356797,2845727695
116356797,2960178061
116356797,86848460
116356797,18550018
116356797,6249712
116356797,121414645
116356797,34761590
116356797,145206916
116356797,22852800
116356797,55566167
116356797,60022825
116356797,28871191
116356797,119682817
116356797,2668112551
116356797,2154319515
116356797,1508563152
116356797,330946633
116356797,17790274
116356797,155169386
116356797,324479769
116356797,95091601
116356797,529147678
116356797,183063452
116356797,27779458
116356797,17753670
116356797,297100174
116356797,189666878
116356797,229638179
116356797,1475827646
116356797,80980868
116356797,24062457
116356797,43671353
116356797,34752409
116356797,2370137826
116356797,2291813702
116356797,21146043
116356797,2235731509
116356797,2233154425
116356797,22123727
116356797,158879014
116356797,898691
116356797,48981053
116356797,281375071
116356797,38165392
116356797,469916501
116356797,138141495
116356797,307755781
116356797,21128334
116356797,76062384
